"uri","title","popularity","base_popularity","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","n_artists","n_genres","followers"
"3Ti0GdlrotgwsAVBBugv0I","Can I Kick It?",2.86887395739486,70,0.848,0.666,0,-6.547,1,0.274,0.173,0.000699,0.129,0.744,96.662,251573,4,1,1,1591249
"3TwMhXQ6O1KGPfiYV5mxGN","2 TIRI (feat. tha Supreme)",3.42645896408292,71.5,0.804,0.723,11,-4.611,0,0.246,0.0308,0,0.108,0.478,85.006,162983,4,2,1,1531151
"3TzSpxjKOnmVrtNOhtK8mx","Allenamento #4",1.751534475002,75,0.76,0.701,1,-5.177,1,0.0508,0.0949,0,0.0957,0.281,126.975,170079,4,1,1,3100308
"3U4isOIWM3VvDubwSI3y7a","All of Me",4.2059270185674,85,0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93,269560,4,1,1,6053993
"3U5JVgI2x4rDyHGObzJfNf","Unwritten",4.12736418320173,70,0.706,0.8,5,-6.333,1,0.0399,0.00584,0,0.0822,0.629,100.011,259333,4,1,1,1346919
"3UENgdAPhXlm2PEPQRGGWi","10 RAGAZZE (feat. Ernia) - MTV Unplugged",0.723635051402004,74.5,0.752,0.433,0,-8.665,0,0.278,0.798,0,0.0994,0.794,83.03,187191,4,2,1,991118
"3UP0V1fn3LTTRjheC2SNVk","Pensavo fosse amore e invece... (feat. Guè)",0.764395474136261,77,0.515,0.738,1,-7.199,1,0.479,0.347,0,0.436,0.712,92.902,263027,4,2,2,1778304
"3UPigmZoN3ahvBgQdU9VK5","Stavo Pensando A Te",2.97660929921778,67,0.718,0.774,11,-5.412,0,0.185,0.00818,0,0.172,0.494,104.978,264573,4,1,1,1122136
"3USxtqRwSYz57Ewm6wWRMp","Heat Waves",4.2047408161276,87,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,4,1,1,2298318
"3UmaczJpikHgJFyBTAJVoz","Stan",2.79874971917199,84,0.78,0.768,6,-4.325,0,0.238,0.0371,2.34e-06,0.518,0.507,80.063,404107,4,2,2,50789465
"3Upwaze3m6ElBHjFp9rj2U","CUORE DOLLARI (64 Bars)",2.34884785395814,69.5,0.625,0.68,10,-6.462,0,0.275,0.128,0,0.121,0.43,102.548,142617,4,2,2,991118
"3UqlUOFqUvP79SS5tj2LSg","TU",4.55963298468438,49.5,0.717,0.639,3,-6.337,0,0.0522,0.629,0,0.092,0.78,174.026,199397,4,2,1,79122
"3UrNOHCzVxX2KZbNcKQAyu","High School",2.64718677555062,90,0.531,0.683,1,-4.093,0,0.333,0.135,0.00265,0.22,0.212,84.817,218747,4,2,1,23594331
"3UvWFcpjN2MNdsyCrZyf3D","Xpresikan",1.63981622769947,56,0.592,0.96,4,-3.494,0,0.153,0.131,0,0.0616,0.712,167.926,249320,4,2,1,449100
"3UygY7qW2cvG9Llkay6i1i","Going Under",2.63868629013594,75,0.37,0.858,11,-4.885,0,0.0545,0.00815,2.12e-05,0.229,0.464,175.077,214947,4,1,1,3278238
"3V8UKqhEK5zBkBb6d6ub8i","Te Boté - Remix",2.54402883976518,86.16666667,0.903,0.675,11,-3.445,0,0.214,0.542,1.28e-05,0.0595,0.442,96.507,417920,4,6,2,41532395
"3VDA2SesnexSr2PoGACRMG","Arrogante",4.56799956659931,66,0.721,0.773,11,-5.71,1,0.0457,0.154,0,0.337,0.685,102.011,196471,4,1,1,1619505
"3VHFkxbekZQF7xLRd7KjgL","Johnny And Mary",5.77509410233736,66,0.662,0.569,11,-12.468,0,0.0431,0.0254,0.103,0.0247,0.97,152.943,239173,4,1,1,749805
"3VTNVsTTu05dmTsVFrmGpK","Fairytale of New York (feat. Kirsty MacColl)",6.00612208568832,73.5,0.271,0.551,2,-7.48,1,0.0457,0.582,4.16e-05,0.256,0.428,78.111,272467,4,2,1,403812
"3VVZQQhjaVyhszJctiwYW6","L'uomo che inventò il fuoco",0.0295613215338506,73,0.712,0.771,0,-6.092,1,0.173,0.621,2.08e-06,0.102,0.717,100.034,323747,4,1,1,655002
"3VXf38MqwicQXQKwITw0RB","H",-1.05866081058307,4,0.26,0.727,2,-29.815,1,0.0488,0.739,0.809,0.749,1e-05,106.47,60029,4,1,1,27
"3VZfK5GR6tN3WH3WsBNMYq","VIENIMI (a ballare)",4.5693609621362,53,0.701,0.885,8,-5.019,1,0.388,0.256,0,0.294,0.586,103.955,172569,4,1,1,99583
"3VaYm5HkKk6mf6X8gdamrp","Quando la Rivedrò",3.38343425998041,39,0.66,0.638,0,-11.531,1,0.0425,0.000345,0.000724,0.137,0.543,128.021,242211,4,1,1,98
"3Vi5XqYrmQgOYBajMWSvCi","Need to Know",2.09936458767738,95,0.664,0.609,1,-6.509,1,0.0707,0.304,0,0.0926,0.194,130.041,210560,4,1,1,13925967
"3VvA1wSxukMLsvXoXtlwWx","Hecha Pa' Mi",7.75520050104824,77,0.725,0.756,4,-5.013,1,0.0572,0.362,0.000685,0.103,0.828,100.07,186133,4,1,1,369578
"3VwhJRJyoaGiEAAzR0WyhI","One Day",2.03854521262099,75,0.702,0.537,10,-5.342,1,0.0298,0.141,0,0.0949,0.197,108,146097,4,1,1,4033546
"3W2ZcrRsInZbjWylOi6KhZ","You & Me - Flume Remix",4.51423038276509,72,0.593,0.392,10,-6.872,0,0.0257,0.382,0.000114,0.131,0.25,75.065,282813,4,3,2,2221845
"3W8oGQi947ofWesrIYXP2n","Hasta Que Salga El Sol",2.8599550906305,84,0.353,0.958,4,-4.073,1,0.331,0.0254,0.00125,0.328,0.867,190.325,245040,3,1,1,6388338
"3W9g7MisCWTnk0DPh9ht4O","S",-0.403617579993513,9,0.307,0.312,4,-8.184,1,0.0304,0.0246,0.434,0.088,0.172,83.696,343160,4,1,1,178
"3WCXvxgQ7U3mznWsQjiEMu","6locc 6a6y",3.59445219297668,67,0.871,0.702,5,-8.025,1,0.253,0.296,0,0.0912,0.675,125.089,131286,4,1,1,532592
"3WPNBHvmOfqP9RdTGI27gZ","I",5.28834960576632,37,0.655,0.531,0,-5.65,1,0.0299,0.197,0,0.0373,0.462,94.953,227318,4,2,2,75615
"3WZ0y6ycgr5PpOeygirDvu","Melodia proibita",5.1688940110349,66,0.615,0.921,0,-5.674,1,0.0422,0.0895,0,0.107,0.413,136.983,194553,4,1,1,1619505
"3WaBRDjCqxbtnHXutzPmCC","Non so chiedere aiuto - feat. Riviera",4.96541520010458,52,0.605,0.582,7,-8.584,1,0.0591,0.428,0,0.113,0.195,126.269,154027,4,3,2,267436
"3Wrjm47oTz2sjIgck11l5e","Beggin'",1.66674184961557,86,0.714,0.8,11,-4.808,0,0.0504,0.127,0,0.359,0.589,134.002,211560,4,1,1,5076272
"3Wu6MhnZuLuzfH5wFC2g9i","Breezeblocks",4.86416494651424,74,0.611,0.643,5,-7.372,1,0.037,0.117,0.00101,0.131,0.258,74.991,227080,4,1,1,2940314
"3X2hj2FtEjHTYr6CMRO2my","Champagne 4 The Pain (feat. Gemitaiz & Noyz Narcos)",1.3860135142933,70,0.562,0.765,11,-5.941,0,0.461,0.23,0,0.111,0.567,175.055,226286,4,4,2,1814554
"3X7uFMzJrEE0sxn62qd8Ch","Nothing's Gonna Stop Us Now",6.27597807445681,68,0.643,0.802,6,-4.92,1,0.0227,0.0299,0,0.0719,0.53,95.99,270333,4,1,1,733127
"3XDuHs24ZcC4NYCFqZX4Ge","L'ultima Notte Al Mondo",2.40108978220566,67,0.58,0.487,6,-7.4,1,0.0424,0.708,0,0.0987,0.376,78.072,232787,4,1,1,1768530
"3XF5xLJHOQQRbWya6hBp7d","you should see me in a crown",3.44291794416639,93,0.678,0.533,4,-10.485,1,0.186,0.462,0.219,0.139,0.323,150.455,180953,4,1,1,54730757
"3XN4GUi9JaQvPdXJNAAo2C","Ossigeno",1.02966657957821,76,0.694,0.63,7,-6.171,1,0.156,0.0323,0,0.229,0.252,98.168,180600,4,1,1,991118
"3XUQ4kVMBGnzzuoEYPOn12","H",1.56760678182429,40,0.593,0.777,1,-1.977,0,0.0426,0.0241,0.000171,0.336,0.442,134.692,265453,4,1,1,7393
"3Xhl7OqWAFgVxQKrWhyVVO","Chico (feat. Rose Villain & Luchè)",2.14802322236372,71,0.778,0.819,0,-3.873,0,0.0531,0.164,0,0.111,0.637,144.953,201931,4,3,2,1778304
"3XsaSIPWvM61RIFfeb0BBR","White Christmas",4.17267461816333,79.66666667,0.226,0.202,9,-16.222,1,0.0333,0.907,5.55e-05,0.387,0.186,94.208,183613,4,3,2,385398
"3XwbooLtQMxO18LHNQtUT6","Cratere",1.18194317196998,67,0.717,0.788,0,-5.498,1,0.195,0.181,0,0.121,0.527,113.022,179389,4,1,1,435006
"3XxjA2hKWBz6hVvO9ehdA9","Santa Baby",3.46220360755424,80,0.675,0.384,1,-7.12,1,0.045,0.752,0,0.167,0.415,86.953,201653,4,1,1,1422021
"3YBZIN3rekqsKxbJc9FZko","Paradise City",2.19222503600089,82,0.273,0.952,11,-8.762,1,0.0843,0.0169,0.0111,0.142,0.472,100.271,405640,4,1,1,23004202
"3YNcQUeVOpM3SDmwBeGfMK","A Un Passo Dalla Luna",2.42836140244629,71.5,0.755,0.78,10,-5.324,1,0.0429,0.39,0,0.34,0.897,121.97,167313,4,2,2,1249093
"3YOZWCREvKsxhcZNJix5xd","No Fun",3.93193047485499,69,0.731,0.904,10,-4.774,0,0.0349,0.00861,0.000164,0.0916,0.328,121.03,130413,4,2,2,4019773
"3YQsdw4FNt17lxAEXXURqV","Viva La Libertà",3.24778372752801,66,0.601,0.871,8,-3.634,1,0.0721,0.388,0,0.0983,0.65,98.06,221240,4,1,1,2074571
"3YRCqOhFifThpSRFJ1VWFM","November Rain",2.29806484658662,82,0.294,0.641,11,-9.316,1,0.0291,0.0163,0.22,0.112,0.226,79.759,536067,4,1,1,23004202
"3YXOKfDchF2QRNXXJpgmCx","Shotta 2 (feat. Vale Pain, Baby Gang, Nko)",3.98070205183202,64.5,0.697,0.771,4,-4.612,0,0.237,0.0262,3.13e-06,0.0612,0.581,129.123,156279,4,4,2,201528
"3YeJXuRSNS5FYwOsDu44kD","Dark Knight Dummo (Feat. Travis Scott)",1.88253998716926,91,0.28,0.821,8,-2.864,0,0.111,0.167,0,0.139,0.254,181.444,256163,3,2,1,19394352
"3Ym3Pmyl41gdbw53yeTYs2","Wrap Me Up Under the Christmas Tree",2.62251266922709,68,0.679,0.877,1,-4.508,0,0.0361,0.00974,0,0.333,0.67,127.948,194360,4,1,1,480465
"3Yt1ovsh3v3VEzRuhI1TL5","Joro",2.08746089280614,81,0.686,0.694,7,-3.693,0,0.257,0.253,0.000904,0.109,0.587,189.998,262737,4,1,1,1397346
"3Z3QhZAZpqwZa1phsbQ3JZ","Driving Home for Christmas",5.46831428900851,79,0.497,0.661,9,-9.047,1,0.0361,0.328,0.000317,0.211,0.894,180.225,240213,4,1,1,721753
"3Z8FwOEN59mRMxDCtb8N0A","Be Kind (with Halsey)",3.26135012917668,87,0.63,0.633,4,-7.088,1,0.0457,0.00776,0,0.0541,0.452,93.995,172762,4,2,2,32825961
"3ZCTVFBt2Brf31RLEnCkWJ","everything i wanted",3.71080696614548,93,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4,1,1,54730757
"3ZOEytgrvLwQaqXreDs2Jx","Can't Stop",2.66421046824675,85,0.618,0.938,9,-3.442,1,0.0456,0.0179,0,0.167,0.875,91.455,269000,4,1,1,17285639
"3ZeyEvTgSlKajHc0fckgZT","FOR YOUR LOVE",0.797071646776228,86,0.602,0.898,2,-3.789,0,0.0364,4.39e-05,0.000109,0.356,0.566,111.036,230707,4,1,1,5076272
"3ZffCQKLFLUvYM59XKLbVm","Wake Me up When September Ends",2.89220667793574,83,0.546,0.814,7,-5.146,1,0.0314,0.023,0,0.0972,0.146,104.98,285653,4,1,1,12888143
"3Zic04gAdaCQ6aZzu6cWF5","Clavish x Fumez The Engineer - Plugged In",0.915559342511715,65,0.892,0.661,1,-8.347,0,0.39,0.488,0,0.169,0.809,135.032,227556,4,2,2,273989
"3Zj8YLYbnKfijJq1tPnWlA","7",0.60339838981978,70,0.605,0.542,8,-5.502,1,0.0379,0.0392,1.15e-06,0.293,0.253,149.966,178573,3,1,1,572724
"3ZoM03sEG6GR213z2cqYzO","Fredda, Triste, Pericolosa (feat. Franco126)",1.78860668503298,73.5,0.436,0.509,3,-7.668,0,0.253,0.755,0,0.157,0.408,75.16,171080,4,2,1,1778304
"3ZwmoixG5esK6XsvR9lcf0","22 metri quadri",2.32449219008105,59,0.537,0.73,10,-4.286,0,0.0301,0.0194,0,0.19,0.575,95.925,213707,3,1,1,697905
"3a1lNhkSLSkpJE4MSHpDu9","Congratulations",2.65152321265683,87.5,0.63,0.804,6,-4.183,1,0.0363,0.215,0,0.253,0.492,123.146,220293,4,2,2,35389830
"3a3EzSxWvDno8RpTMv7Xch","Candy",2.61746401022696,62.25,0.95,0.594,7,-6.651,1,0.283,0.338,0,0.0955,0.632,103.012,142718,4,4,2,218991
"3a4VCqofc7Wf7cqfZYu2Ad","Happy Death Day",1.07142857142857,62,0.677,0.841,9,-2.97,0,0.0813,0.0243,0,0.16,0.418,130.024,220397,4,1,1,223741
"3a9TMd2Yrza6HXqqlfMtfy","Est-ce que tu m'aimes ? - Pilule bleue",3.3801124290853,77,0.779,0.852,2,-3.353,1,0.0651,0.235,0,0.212,0.601,119.892,237093,4,1,1,3264333
"3aHDEjyb4ZMpdj0G2xDGUM","White Christmas",1.78971498970996,93,0.528,0.524,0,-5.804,1,0.0513,0.55,0,0.0721,0.613,128.756,204157,4,1,1,4944547
"3aQz0z86zrKjd1mcZlonxE","Infinity 2008 - Klaas Vocal Edit",5.26969108007458,66.5,0.498,0.862,7,-6.02,0,0.0589,0.000313,0.00941,0.352,0.47,128.034,192294,4,2,2,93209
"3aR6Qx69ITNryZQ8tJit8z","Tik Tok RMX (feat. Marracash, Guè, Paky & Geolier)",1.62209156360431,76.4,0.77,0.686,9,-6.818,0,0.184,0.0638,0,0.391,0.336,120.022,310625,4,5,1,4602336
"3aTGv7ithBNJ2TXMWXI1ZD","O",0.432458334622123,17,0.587,0.719,9,-7.374,0,0.0384,0.829,0.885,0.254,0.235,159.957,193384,4,1,1,17
"3afkJSKX0EAMsJXTZnDXXJ","Strawberries & Cigarettes",3.62608766123305,81,0.578,0.537,9,-8.676,1,0.0832,0.162,0,0.076,0.25,83.909,201539,4,1,1,6285328
"3aiuFr7ABrrRo2qJhZ6AEA","MARE CHE NON SEI (con GAIA)",3.04717000421313,67,0.432,0.522,11,-7.082,0,0.16,0.683,0,0.129,0.24,79.63,160148,5,2,2,991118
"3apjVzQF1LH35fUyTsXOh0","Gli Spari Sopra (Celebrate)",2.28359030690558,69,0.542,0.988,7,-3.553,1,0.0832,0.00287,4.12e-05,0.104,0.519,115.316,209973,4,1,1,2530903
"3aqlLGjZpeaqecGFLd04zd","r",-0.199918417292139,3,0.487,0.763,1,-11.315,1,0.117,0.116,0.000371,0.121,0.357,109.23,237860,4,1,1,518
"3arKLum0IMREFOSq3OkpaF","Na Na Na",5.49655515522555,52,0.496,0.632,10,-7.94,0,0.276,0.393,0,0.359,0.532,53.808,126569,4,1,1,89666
"3arQDLbkZnujJVfhoyEDlM","Triumph",1.49063007458049,91,0.446,0.407,5,-3.056,1,0.031,0.718,0,0.0732,0.141,81.041,166033,4,1,1,33466773
"3atDsUhlUgDlQQrI0XFh7I","Cara Italia",4.09589431894254,69,0.78,0.709,6,-7.059,0,0.0836,0.538,0.000362,0.112,0.711,111.038,244324,4,1,1,2786536
"3aw9iWUQ3VrPQltgwvN9Xu","Family Affair",4.36852933013839,75,0.911,0.551,8,-3.75,0,0.0449,0.132,4.12e-05,0.0863,0.969,92.887,265867,4,1,1,2928686
"3b22o0bvMK5QMI2beT8ea7","J",0.397231912632768,57,0.652,0.292,8,-16.984,0,0.525,0.895,4.53e-06,0.176,0.221,119.931,202149,4,1,1,50343
"3b94xAWtPDqjPLXH2g754A","Urca Urca Tirulero",5.06470736978137,26,0.646,0.212,10,-14.706,1,0.139,0.934,0.000846,0.107,0.546,81.406,110267,4,1,1,64
"3bC1ahPIYt1btJzSSEyyrF","Whistle",4.66758740629726,82,0.747,0.937,0,-5.746,1,0.0453,0.0208,0,0.29,0.739,103.976,224653,4,1,1,8358864
"3bG9u7wt9pL7ltyKM9lSls","3 Occhi (feat. Il Ghost)",4.93824037317955,64.5,0.693,0.612,9,-6.512,0,0.0657,0.321,4.57e-05,0.184,0.423,110.028,211340,4,2,2,201528
"3bH2Eu9A9ymI4UnGHRmoXg","Merry Christmas",3.25538236722798,94,0.594,0.935,0,-2.018,1,0.0357,0.243,2.36e-06,0.102,0.602,113.99,208547,4,2,2,90231430
"3bNlMhVNggYeVOfsXQyuYn","P",1.8552705963032,6,0.579,0.355,7,-19.083,0,0.0441,0.853,0.873,0.0664,0.348,139.425,384453,4,1,1,357
"3bNv3VuUOKgrf5hu3YcuRo","Someone Like You",4.01999604058205,96,0.556,0.319,9,-8.251,1,0.0281,0.893,0,0.0996,0.294,135.187,285240,4,1,1,32617041
"3bafK83vlloDGKMFj36S5I","N",0.866025403784439,1,0.675,0.514,0,-10.448,1,0.0435,0.264,0.105,0.0786,0.338,129.013,238140,4,1,1,21
"3bkTNaoMpD7ITK2qhPnXmH","Lambada",0.993712304872384,67,0.481,0.771,9,-6.209,1,0.202,0.0391,0,0.217,0.298,188.027,239000,4,1,1,435006
"3c8iiZGfEammKJuWTErE5x","Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson)",2.91840333482733,75,0.778,0.566,2,-6.959,0,0.0311,0.672,0.000197,0.0698,0.479,117.971,186147,4,2,2,1160608
"3cE4UNH9qcytquPyAhsm77","Milano Ovest - feat. Marracash",2.57952081670447,76,0.498,0.804,7,-5.841,1,0.395,0.0628,0,0.195,0.54,82.612,171200,1,2,1,1518528
"3cGuiySfwJPXqvE15OiEEg","Tran Tran",1.35549334756013,80,0.774,0.637,6,-5.523,0,0.0332,0.137,0,0.0694,0.886,126.058,219733,4,1,1,4602336
"3cHyrEgdyYRjgJKSOiOtcS","Timber (feat. Ke$ha)",4.29414255978194,83,0.581,0.963,11,-4.087,1,0.0981,0.0295,0,0.139,0.788,129.992,204160,4,2,2,8974267
"3cIyMrouiSM9hXfOZtHCnT","G",-1.41911407205243,0,0.563,0.842,11,-2.84,0,0.357,0.251,7.97e-05,0.269,0.478,142.252,147653,4,1,1,20
"3cO1NNNmUQxaip01zaF6ST","We Could Be Dancing",3.91036636834939,61,0.668,0.808,1,-5.292,0,0.0989,0.00809,0.000214,0.599,0.789,119.978,164500,4,2,2,490867
"3cbV252akVZInSvJk7jAYX","Flashdance...What a Feeling - Radio Edit",4.19882126076667,66,0.572,0.654,7,-7.027,0,0.0344,0.0058,3.21e-06,0.09,0.399,122.491,237053,4,1,1,287158
"3cfOd4CMv2snFaKAnMdnvK","All Star",5.46627971472037,69,0.731,0.867,11,-5.881,1,0.032,0.0395,0,0.0861,0.776,104.019,200373,4,1,1,810238
"3cqu5fPwdsXZHIRpDeXPoh","Ti raggiungerò",3.51298238344632,65,0.722,0.75,9,-4.477,0,0.0649,0.187,0,0.2,0.737,125.036,164160,4,1,1,873007
"3d21GqE75Ule4pXPmGw1fy","Quiet Town",2.2418610622786,81,0.593,0.872,10,-5.591,1,0.0676,0.0453,3.5e-06,0.124,0.41,124.047,285360,4,1,1,6329825
"3d9DChrdc6BOeFsbrZ3Is0","Under the Bridge",2.72045801769179,85,0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,264307,4,1,1,17285639
"3dISHe66tFlOKqmom5Qr2n","Suicide Blonde",2.93840549799602,72,0.612,0.962,4,-5.36,0,0.0897,0.00228,0.00896,0.123,0.694,119.962,232627,4,1,1,1929102
"3dPQuX8Gs42Y7b454ybpMR","Seven Nation Army",3.62609026746449,75,0.743,0.446,4,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596,232107,4,1,1,2588015
"3dQf8vJMNLhNBaeHscxDUK","Solido (feat. Guè Pequeno)",1.19041624168297,76.5,0.871,0.599,11,-7.228,0,0.346,0.22,0,0.0925,0.31,126.157,171426,4,2,1,1778304
"3dYD57lRAUcMHufyqn9GcI","Take Me To Church",2.43373023060903,82,0.566,0.664,4,-5.303,0,0.0464,0.634,0,0.116,0.437,128.945,241688,4,1,1,4990602
"3dZHWv3IsAQLzAr7FLJoJA","Bello e impossibile",4.03094731924558,59,0.592,0.481,0,-13.041,0,0.0344,0.229,0,0.291,0.641,106.269,282973,4,1,1,445405
"3dhjNA0jGA8vHBQ1VdD6vV","I Feel It Coming",1.74575887416839,90,0.773,0.819,0,-5.946,0,0.118,0.428,0,0.0679,0.585,92.987,269187,4,2,2,40135257
"3dxiWIBVJRlqh9xk144rf4","Breaking the Habit",1.94841737144126,87,0.579,0.849,4,-5.218,0,0.0303,0.108,0,0.0909,0.581,100.021,196907,4,1,1,20780804
"3e9HZxeyfWwjeyPAMmWSSQ","thank u, next",1.78335485650239,96,0.717,0.653,1,-5.634,1,0.0658,0.229,0,0.101,0.412,106.966,207320,4,1,1,73920087
"3eAjS25afRXGFSyjPQo7l2","Bocca di rosa",3.42360663106204,63,0.696,0.284,7,-16.568,0,0.61,0.902,0,0.106,0.881,118.317,185387,4,1,1,869530
"3eJH2nAjvNXdmPfBkALiPZ","Acapulco",4.5111886161582,86,0.774,0.792,10,-4.021,1,0.0523,0.051,0,0.155,0.507,122.062,139672,4,1,1,10542848
"3eL9iS3fHIQuQc3qUl4TYx","DJUNGLE (feat. Marracash, Taxi B & Paki)",3.34438977062962,65.5,0.744,0.941,8,-4.71,1,0.314,0.0971,0,0.177,0.255,86.924,160680,4,4,2,1518528
"3eR23VReFzcdmS7TYCrhCe","It Ain't Me (with Selena Gomez)",2.85672989175741,85,0.64,0.533,0,-6.596,1,0.0706,0.119,0,0.0864,0.515,99.968,220781,4,2,2,32177726
"3eWl6H8WvOlo63whCo4Ier","Niente",3.68295776746427,72,0.646,0.785,11,-4.466,0,0.0604,0.384,0,0.0834,0.344,139.909,238547,4,1,1,2572169
"3eXWV1uA3nvY70qV62uXq6","NON SONO MARRA - La pelle (feat. Mahmood)",2.83783599948952,74,0.813,0.715,1,-7.014,1,0.218,0.244,2.49e-06,0.561,0.599,106.036,188842,4,2,2,1518528
"3eYnKe0LhQA1B5HEkQaRTP","The Christmas Song (Chestnuts Roasting On An Open Fire)",2.86781930419735,90.5,0.533,0.436,9,-9.542,0,0.0289,0.45,0,0.102,0.169,103.477,215160,3,2,1,54848934
"3eZUF65HbA141qh7OGsBER","L'ANGELO CADUTO - feat. Shari",3.8086540038637,64,0.722,0.492,7,-7.384,1,0.0751,0.259,0,0.0514,0.576,114.991,204097,4,2,2,2134380
"3eblNP3Zd5b5J3JaOckl8Y","Baby (with J Balvin)",2.1448295153423,87,0.755,0.882,10,-1.957,0,0.0532,0.125,0.00142,0.103,0.606,99.984,193555,4,2,2,31610457
"3eekarcy7kvN4yt5ZFzltW","HIGHEST IN THE ROOM",1.98117015781247,93,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,175721,4,1,1,19394352
"3elLXGwE5zaREuOzWdlRJ2","Domani ci passa",3.35542846675558,59,0.708,0.736,11,-4.391,1,0.0398,0.0399,0,0.448,0.749,129.959,145463,4,1,1,74779
"3elV4E1GOKfF0MVRgdp6eU","Brothers In Arms - Remastered 1996",1.78867611404881,78,0.398,0.301,8,-13.88,0,0.0282,0.532,0.838,0.0685,0.138,79.109,420240,4,1,1,5356034
"3emvrCgzjsXDr8EldGcWy3","LATTE+",2.21200593123057,67,0.757,0.691,7,-5.998,0,0.0935,0.0816,3.19e-06,0.375,0.741,110.124,191614,4,1,1,751346
"3evzVfZ5FcHVkR0aN8iPjD","y",5.03993973490225,14,0.462,0.704,1,-14.223,1,0.039,0.000214,0.927,0.191,0.54,128.013,268121,4,1,1,1053
"3f5lA8nnc4YYF1qf78WpHw","Ella Quiere Beber - Remix",2.07603733836471,87,0.75,0.665,8,-3.083,1,0.124,0.265,0,0.0515,0.697,95.239,219357,4,2,2,19898521
"3fAwHosupbXXkj4EJShzbz","White Christmas",1.45891935397144,93,0.531,0.513,0,-6.013,1,0.0512,0.548,0,0.0763,0.63,128.052,202890,4,1,1,4944547
"3fHEwAssCgM4wJYdjT5Ch0","Súbelo",3.39461128048564,91,0.625,0.754,6,-4.158,0,0.076,0.17,3.76e-05,0.109,0.746,89.888,239797,4,3,2,19898521
"3fIsJj1zsZEzAYl8Y91Ziv","Il nostro tempo",1.92124644729223,64,0.455,0.639,4,-6.098,1,0.167,0.23,0,0.381,0.455,133.843,213907,4,1,1,1260522
"3fR6HdcPn0VHjMBnbGvCQc","Where Is My Mind? - XFM Live Version",2.62897503621253,70,0.37,0.636,5,-6.303,1,0.03,7.15e-05,0.00806,0.349,0.192,155.491,224560,4,1,1,1558703
"3fXXr1xt4yU7DtABS87HTk","B",3.84472073763108,46,0.547,0.6,10,-9.064,0,0.326,0.0828,0,0.0872,0.507,94.4,155745,4,1,1,1815
"3fbnbn6A5O5RNb08tlUEgd","Streets of Philadelphia - Single Edit",3.82494343702098,81,0.741,0.29,5,-13.251,1,0.0302,0.294,0.118,0.0924,0.443,93.699,195080,4,1,1,4545119
"3fuoMMj6O5JEclolfpmtmp","DAL TRAMONTO ALL’ALBA ⚭ (con VENERUS & GEMITAIZ)",2.4362775553572,67.33333333,0.697,0.526,8,-6.102,1,0.0651,0.302,0.000129,0.124,0.715,77.461,221863,4,3,1,1814554
"3fxSSvnUS7ALxmhOckb7t6","NUOVO RANGE (con SFERA EBBASTA)",3.76834306259338,73,0.68,0.76,1,-4.866,0,0.0556,0.233,0,0.13,0.709,82.54,176773,4,3,2,4602336
"3g4UyIcQwutiG0TfW32GnX","Esclavo de Tus Besos",1.5923474876195,87.5,0.805,0.671,5,-5.316,1,0.111,0.113,0,0.278,0.522,90.979,219302,4,2,1,30673405
"3gD4J3RUHy4OUuZ3qAiaiG","Caramelo",2.26155274663024,91,0.728,0.806,6,-3.766,1,0.0623,0.0531,0.000301,0.153,0.698,168.084,217547,4,1,1,30673405
"3gK8JeCp3ELnBQoup1NFYP","La zitella",6.16699893023971,31,0.604,0.849,1,-3.618,1,0.0781,0.0638,0,0.288,0.645,186.147,344627,4,1,1,1321
"3gOtdVpRJBLTodFFLbpnjO","J",1.56134101168529,26,0.486,0.24,10,-14.598,1,0.0367,0.987,0.596,0.109,0.313,113.04,471938,4,2,1,587
"3gdewACMIVMEWVbyb8O9sY","Rocket Man (I Think It's Going To Be A Long, Long Time)",4.10412978187433,91,0.601,0.532,10,-9.119,1,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,281613,4,1,1,8456263
"3gh7XKogco53YM1AGJ0OGD","At Christmas",3.3273064262192,80,0.794,0.732,2,-5.618,1,0.045,0.0767,0,0.0425,0.697,136.992,226827,4,1,1,1422021
"3grVoZ10bm2jUGpo7BxpuF","DEAD RIGHT NOW",1.41887000670329,91,0.685,0.717,0,-6.456,0,0.0411,0.101,1.87e-05,0.266,0.549,127.963,221203,4,1,1,8603782
"3grVxsPu2nUtbXzdlT59PN","Christmas (Baby Please Come Home)",1.64794543153631,93,0.488,0.766,6,-5.798,1,0.0291,0.00154,9.79e-06,0.0859,0.662,126.026,189794,4,1,1,4944547
"3gtQVmIBPhXkJoGZ6NVWeA","Intro (with Bianca Atzei)",3.21450408361908,54,0.573,0.775,0,-5.056,1,0.0391,0.409,0,0.0954,0.514,125.013,271880,4,2,2,1913648
